"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"35","山口県","35202","宇部市","352020058004","西平原四丁目","33.973306","131.223636","1","3"
"35","山口県","35202","宇部市","352020059001","沼一丁目","33.963346","131.264532","1","3"
"35","山口県","35202","宇部市","352020059002","沼二丁目","33.960403","131.263648","1","3"
"35","山口県","35202","宇部市","352020059003","沼三丁目","33.960466","131.267559","1","3"
"35","山口県","35202","宇部市","352020060001","野中一丁目","33.949951","131.273540","1","3"
"35","山口県","35202","宇部市","352020060002","野中二丁目","33.947367","131.274506","1","3"
"35","山口県","35202","宇部市","352020060003","野中三丁目","33.948900","131.281871","1","3"
"35","山口県","35202","宇部市","352020060004","野中四丁目","33.948936","131.278035","1","3"
"35","山口県","35202","宇部市","352020060005","野中五丁目","33.946801","131.277244","1","3"
"35","山口県","35202","宇部市","352020061001","野原一丁目","33.947826","131.269527","1","3"
"35","山口県","35202","宇部市","352020061002","野原二丁目","33.945660","131.273256","1","3"
"35","山口県","35202","宇部市","352020062001","則貞一丁目","33.943526","131.273619","1","3"
"35","山口県","35202","宇部市","352020062002","則貞二丁目","33.943915","131.277731","1","3"
"35","山口県","35202","宇部市","352020062003","則貞三丁目","33.945713","131.281853","1","3"
"35","山口県","35202","宇部市","352020062004","則貞四丁目","33.940933","131.280603","1","3"
"35","山口県","35202","宇部市","352020062005","則貞五丁目","33.941313","131.278182","1","3"
"35","山口県","35202","宇部市","352020062006","則貞六丁目","33.939281","131.275854","1","3"
"35","山口県","35202","宇部市","352020063000","八王子町","33.927973","131.265134","1","1"
"35","山口県","35202","宇部市","352020064001","浜町一丁目","33.966476","131.237236","1","3"
"35","山口県","35202","宇部市","352020064002","浜町二丁目","33.965128","131.236597","1","3"
"35","山口県","35202","宇部市","352020065001","浜田一丁目","33.985454","131.232427","1","3"
"35","山口県","35202","宇部市","352020065002","浜田二丁目","33.985544","131.229688","1","3"
"35","山口県","35202","宇部市","352020065003","浜田三丁目","33.988619","131.230937","1","3"
"35","山口県","35202","宇部市","352020066001","東本町一丁目","33.948805","131.245898","1","3"
"35","山口県","35202","宇部市","352020066002","東本町二丁目","33.947151","131.248317","1","3"
"35","山口県","35202","宇部市","352020067000","東新川町","33.947232","131.255728","1","1"
"35","山口県","35202","宇部市","352020068000","東芝中町","33.939903","131.259065","1","1"
"35","山口県","35202","宇部市","352020069001","東小羽山町一丁目","33.979350","131.263301","1","3"
"35","山口県","35202","宇部市","352020069002","東小羽山町二丁目","33.981079","131.262671","1","3"
"35","山口県","35202","宇部市","352020069003","東小羽山町三丁目","33.982606","131.261771","1","3"
"35","山口県","35202","宇部市","352020069004","東小羽山町四丁目","33.983808","131.264157","1","3"
"35","山口県","35202","宇部市","352020069005","東小羽山町五丁目","33.985684","131.263417","1","3"
"35","山口県","35202","宇部市","352020070000","東見初町","33.934723","131.254858","1","1"
"35","山口県","35202","宇部市","352020071001","東琴芝一丁目","33.956349","131.256333","1","3"
"35","山口県","35202","宇部市","352020071002","東琴芝二丁目","33.954605","131.255103","1","3"
"35","山口県","35202","宇部市","352020072001","東梶返一丁目","33.955612","131.267143","1","3"
"35","山口県","35202","宇部市","352020072002","東梶返二丁目","33.952957","131.266843","1","3"
"35","山口県","35202","宇部市","352020072003","東梶返三丁目","33.950483","131.266766","1","3"
"35","山口県","35202","宇部市","352020072004","東梶返四丁目","33.951035","131.262432","1","3"
"35","山口県","35202","宇部市","352020073001","東藤曲一丁目","33.969204","131.235686","1","3"
"35","山口県","35202","宇部市","352020073002","東藤曲二丁目","33.970745","131.233613","1","3"
"35","山口県","35202","宇部市","352020074001","東平原一丁目","33.979387","131.231931","1","3"
"35","山口県","35202","宇部市","352020074002","東平原二丁目","33.977968","131.229411","1","3"
"35","山口県","35202","宇部市","352020075001","開一丁目","33.963924","131.277588","1","3"
"35","山口県","35202","宇部市","352020075002","開二丁目","33.966335","131.282052","1","3"
"35","山口県","35202","宇部市","352020075003","開三丁目","33.963384","131.282576","1","3"
"35","山口県","35202","宇部市","352020075004","開四丁目","33.960063","131.281805","1","3"
"35","山口県","35202","宇部市","352020075005","開五丁目","33.956096","131.279406","1","3"
"35","山口県","35202","宇部市","352020075006","開六丁目","33.960228","131.277615","1","3"
"35","山口県","35202","宇部市","352020076000","文京町","33.973521","131.229426","1","1"
"35","山口県","35202","宇部市","352020077000","風呂ヶ迫町","33.966437","131.278206","1","1"
"35","山口県","35202","宇部市","352020078001","文京台一丁目","33.983173","131.233524","1","3"
"35","山口県","35202","宇部市","352020078002","文京台二丁目","33.979581","131.234797","1","3"
"35","山口県","35202","宇部市","352020078003","文京台三丁目","33.982694","131.229818","1","3"
"35","山口県","35202","宇部市","352020079000","松島町","33.956360","131.244805","1","1"
"35","山口県","35202","宇部市","352020080001","松山町一丁目","33.946491","131.253806","1","3"
"35","山口県","35202","宇部市","352020080002","松山町二丁目","33.943191","131.255556","1","3"
"35","山口県","35202","宇部市","352020080003","松山町三丁目","33.940176","131.257107","1","3"
"35","山口県","35202","宇部市","352020080004","松山町四丁目","33.937498","131.258892","1","3"
"35","山口県","35202","宇部市","352020080005","松山町五丁目","33.934878","131.260112","1","3"
"35","山口県","35202","宇部市","352020081000","松崎町","33.982749","131.226348","1","1"
"35","山口県","35202","宇部市","352020082001","港町一丁目","33.947332","131.245659","1","3"
"35","山口県","35202","宇部市","352020082002","港町二丁目","33.943311","131.249525","1","3"
"35","山口県","35202","宇部市","352020083001","岬町一丁目","33.932975","131.262246","1","3"
"35","山口県","35202","宇部市","352020083002","岬町二丁目","33.930687","131.264866","1","3"
"35","山口県","35202","宇部市","352020083003","岬町三丁目","33.931598","131.268547","1","3"
"35","山口県","35202","宇部市","352020084001","南浜町一丁目","33.962752","131.235473","1","3"
"35","山口県","35202","宇部市","352020084002","南浜町二丁目","33.964316","131.233068","1","3"
"35","山口県","35202","宇部市","352020085001","明神町一丁目","33.929918","131.261688","1","3"
"35","山口県","35202","宇部市","352020085002","明神町二丁目","33.929587","131.259394","1","3"
"35","山口県","35202","宇部市","352020085003","明神町三丁目","33.929038","131.256566","1","3"
"35","山口県","35202","宇部市","352020086000","宮地町","33.963825","131.255615","1","1"
"35","山口県","35202","宇部市","352020087001","南小串一丁目","33.959303","131.248810","1","3"
"35","山口県","35202","宇部市","352020087002","南小串二丁目","33.960180","131.246874","1","3"
"35","山口県","35202","宇部市","352020088000","南中山町","33.980652","131.237470","1","1"
"35","山口県","35202","宇部市","352020089001","明治町一丁目","33.944713","131.250425","1","3"
"35","山口県","35202","宇部市","352020089002","明治町二丁目","33.941910","131.252316","1","3"
"35","山口県","35202","宇部市","352020090001","山門一丁目","33.965234","131.269726","1","3"
"35","山口県","35202","宇部市","352020090002","山門二丁目","33.965587","131.274251","1","3"
"35","山口県","35202","宇部市","352020090003","山門三丁目","33.964477","131.272105","1","3"
"35","山口県","35202","宇部市","352020090004","山門四丁目","33.962748","131.273928","1","3"
"35","山口県","35202","宇部市","352020090005","山門五丁目","33.960937","131.272186","1","3"
"35","山口県","35202","宇部市","352020091000","若松町","33.959139","131.242736","1","1"
"35","山口県","35202","宇部市","352020092000","大字荒瀬","34.066841","131.291710","1","1"
"35","山口県","35202","宇部市","352020093000","大字櫟原","34.085865","131.302496","1","1"
"35","山口県","35202","宇部市","352020094000","大字棯小野","34.087831","131.338523","1","1"
"35","山口県","35202","宇部市","352020095000","大字瓜生野","34.046997","131.281334","1","1"
"35","山口県","35202","宇部市","352020096000","大字沖宇部","33.953818","131.291689","1","1"
"35","山口県","35202","宇部市","352020097000","大字沖ノ旦","33.995240","131.232137","1","1"
"35","山口県","35202","宇部市","352020098000","大字奥万倉","34.080922","131.243934","1","1"
"35","山口県","35202","宇部市","352020099000","大字小野","34.125384","131.332660","1","1"
"35","山口県","35202","宇部市","352020100000","大字上宇部","33.988520","131.258682","1","1"
"35","山口県","35202","宇部市","352020101000","大字川上","33.980402","131.280816","1","1"
"35","山口県","35202","宇部市","352020102000","大字木田","34.066965","131.281219","1","1"
"35","山口県","35202","宇部市","352020103000","大字際波","34.007120","131.221348","1","1"
"35","山口県","35202","宇部市","352020104000","大字車地","34.053302","131.291117","1","1"
"35","山口県","35202","宇部市","352020105000","大字小串","33.954783","131.228554","1","1"
"35","山口県","35202","宇部市","352020106000","大字末信","34.011159","131.245237","1","1"
"35","山口県","35202","宇部市","352020107000","大字棚井","34.018168","131.239866","1","1"
"35","山口県","35202","宇部市","352020108000","大字妻崎開作","33.977915","131.209201","1","1"
"35","山口県","35202","宇部市","352020109000","大字中宇部","33.971267","131.257380","1","1"
